,timestamp,u0,u1,u2,u3,u4,u5,u6,u7,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,old_index
3088,46490000.0,1542.62,1534.14,1526.3,1536.7,1008.92,1500.0,1500.0,1500.0,2.084979679584503,-0.027705386988818647,0.1298881921172142,0.7215122853716215,0.06939253583550453,0.0658541979889075,0.685760073363781,0.0983414389193058,0.0004037489998154342,0.005720032611861825,0.03249565977603197,0.15326175838708878,-9.991656303405762,-0.3591357618570328,0.12667943071573973,0.06188240647315979,3215
3089,46500000.0,1542.92,1533.24,1525.8,1537.2,1008.72,1500.0,1500.0,1500.0,2.0643786573410035,-0.02682436868548393,0.1294273006916046,0.7214490423599879,0.06975126266479492,0.06618869801362355,0.6857585459947586,0.09246642887592316,-0.0012724060798063874,0.005671970080584288,-0.0003273896872997284,0.10223668441176414,-9.912734031677246,-0.39423130949338275,-0.0595390610396862,-0.2809533476829529,3216
3090,46510000.0,1543.22,1532.34,1525.3,1537.7,1008.52,1500.0,1500.0,1500.0,2.043777635097504,-0.02594335038214922,0.12896640926599504,0.7213899791240692,0.07008589431643486,0.06650371197611094,0.6857560276985168,0.0946495570242405,-0.002581345004728064,0.00706814369186759,-0.02278560772538185,0.1264444701373577,-9.996598720550537,-0.36823032796382904,-0.22157733887434006,-0.0823347819969058,3217
3091,46520000.0,1543.52,1531.44,1524.8,1538.2,1008.32,1500.0,1500.0,1500.0,2.023176612854004,-0.025062332078814507,0.12850551784038544,0.7213337024052938,0.07040446251630783,0.06680573523044586,0.6857528487841288,0.09625109533468883,-0.0007201241533039138,0.006010405874500672,0.07524384558200836,0.10553446412086487,-9.920045852661133,0.06016850471496582,-0.046735964715480804,-0.05928093381226063,3218
3092,46530000.0,1543.82,1530.54,1524.3,1538.7,1008.12,1500.0,1500.0,1500.0,2.0025755906105043,-0.024181313775479794,0.12804462641477585,0.7212774256865183,0.0707230307161808,0.06710775848478079,0.6857496698697408,0.09030216373503208,-1.8372415070189163e-05,0.007403486757539213,-0.005175854195840657,0.1762233003973961,-9.948031425476074,-0.05320483446121216,0.09054097253829241,-0.03459844458848238,3219
3093,46540000.0,1543.8,1530.12,1524.2,1538.8,1007.92,1500.0,1500.0,1500.0,1.9819745683670045,-0.02330029547214508,0.12758373498916625,0.7212211489677429,0.07104159891605377,0.06740978173911572,0.6857464909553528,0.08571646610895793,0.001943063068514069,0.0105213380108277,-0.04337010905146599,0.10705156624317169,-9.936868667602539,-0.36062174042065936,0.12284837414820989,0.2044751135011514,3220
3094,46550000.0,1543.3,1530.42,1524.7,1538.3,1007.72,1500.0,1500.0,1500.0,1.9613735461235047,-0.02241927716881037,0.12712284356355666,0.7211648722489675,0.07136016711592674,0.06771180499345064,0.6857433120409647,0.08146526664495468,0.0037023937717701,0.008671654698749384,-0.017237452790141106,0.13363320752978325,-9.974806308746338,-0.4834887534379959,0.14357071369886398,0.15097186109051108,3221
3095,46560000.0,1542.8,1530.72,1525.2,1537.8,1007.52,1500.0,1500.0,1500.0,1.9407725238800049,-0.021538258865475654,0.1266619521379471,0.7211070912224906,0.07161490938493184,0.06796025484800339,0.6857527494430542,0.07443702220916748,-0.0016212414484471083,0.013781283050775528,-0.03516151290386915,0.13697484880685806,-9.95193862915039,-0.5399148265520731,0.00873216986656189,0.08505709158877532,3222
3096,46570000.0,1542.3,1531.02,1525.7,1537.3,1007.32,1500.0,1500.0,1500.0,1.920171501636505,-0.020657240562140942,0.1262010607123375,0.7210489341190883,0.07185369517121996,0.06819531135261059,0.685765340924263,0.07068974648912747,-0.0009529572368289032,0.013167540853222212,-0.005784382810816169,0.1510513424873352,-9.925509452819824,-0.5880686715245247,-0.23054536618292332,0.24472449347376823,3223
3097,46580000.0,1541.8,1531.32,1526.2,1536.8,1007.12,1500.0,1500.0,1500.0,1.8995704793930055,-0.01977622225880623,0.1257401692867279,0.720990777015686,0.07209248095750809,0.06843036785721779,0.6857779324054718,0.06727582216262817,0.004894585348665714,0.00877339020371437,-0.14042294025421143,0.13189105689525604,-9.941768646240234,-0.4388469159603119,0.10367114469408989,-0.041815899312496185,3224
