,timestamp,u0,u1,u2,u3,vx,vy,vz,q0,q1,q2,q3,ang_vel_x,ang_vel_y,ang_vel_z,acc_b_x,acc_b_y,acc_b_z,ang_acc_b_x,ang_acc_b_y,ang_acc_b_z,old_index,landed
0,13550000.0,1668.2916666666667,1630.0833333333333,1635.1875,1658.0833333333333,0.0040378432237991,0.012562263118862,0.0166948233834571,0.7068393459686866,0.0002554681139792,0.0018947058616994,0.7073716292014489,-0.0014767522758726,-0.0013650453183799,-0.0007845386086652,0.0275333235040307,-0.0281317001208663,-9.80665111541748,-0.056437823921442,-0.1398292519152164,-0.053875864483416,61,0
1,13560000.0,1670.5833333333333,1632.1666666666667,1637.375,1660.1666666666667,0.004059572359202,0.0125168710602102,0.0166761281175745,0.7068403775875385,0.0002526522484213,0.0018942010893414,0.707370597582597,-0.0009003664017654,-0.0005282329511828,-0.0006126686930656,0.0047884043306112,-0.0478838644921779,-9.801861763000488,-0.0498539144173264,-0.0402064332738518,-0.0706643164157867,62,0
2,13570000.0,1672.875,1634.25,1639.5625,1662.25,0.004081301494605,0.0124714790015584,0.016657432851692,0.7068414092063904,0.0002498363828635,0.0018936963169835,0.7073695659637451,-4.780581366503611e-05,0.0008132642154426,-0.001630814493789,0.0257376730442047,-0.0484824161976575,-9.760563373565674,0.0238583600148558,0.0650043031200766,-0.0437832046300172,63,0
3,13580000.0,1675.1666666666667,1636.3333333333333,1641.75,1664.3333333333333,0.004100607484579,0.0124588989466428,0.0166639550030231,0.7068424408252423,0.0002470205173057,0.0018931915446256,0.7073685343448932,-0.000587910413742,0.0005142299924045,-0.0019993768073618,-0.0011971010826528,-0.0371099635958671,-9.763554573059082,0.0432858127169311,0.0871407501399517,-0.05534522049129,64,0
4,13590000.0,1677.4583333333333,1638.4166666666667,1643.9375,1666.4166666666667,0.0041162787564098,0.0124955368973314,0.0167083032801747,0.7068434724440942,0.0002442046517479,0.0018926867722676,0.7073675027260413,-0.0004823920996083,0.0011944500535416,-3.697370023777232e-06,0.0383072299882769,-0.055066468194127,-9.782709121704102,0.0022011511027812,0.0368584571406245,0.0169268511235713,65,0
5,13600000.0,1679.75,1640.5,1646.125,1668.5,0.0041319500282406,0.01253217484802,0.0167526515573263,0.7068452388048172,0.0002426488742154,0.0018927837857821,0.7073657313982645,0.0005358296330086,-0.0007711314246989,-0.0005960669368505,0.0287304203957319,-0.0466867685317993,-9.809043884277344,0.0141086359508335,-0.0192336207255721,0.0722217988222837,66,0
6,13610000.0,1682.0416666666667,1642.5833333333333,1648.3125,1670.5833333333333,0.0041476213000714,0.0125688127987086,0.0167969998344779,0.706848107278347,0.000242983228721,0.0018937834781051,0.7073628505071005,-0.0004447203245945,0.001768301425424,0.000612189741029,0.0383072309195995,-0.0227447496727108,-9.756972312927246,0.0262462170794606,-0.0466286949813365,0.028962645214051,67,0
7,13620000.0,1684.3333333333333,1644.6666666666667,1650.5,1672.6666666666667,0.0041632925719022,0.0126054507493972,0.0168413481116294,0.7068509757518768,0.0002433175832265,0.0018947831704281,0.7073599696159363,0.0004051709838677,0.0010853732237592,0.0016714673256501,0.0478840321302413,-0.0275331512093544,-9.78869342803955,0.0109084953243533,0.0413042741517225,0.071184500431021,68,0
8,13630000.0,1686.625,1646.75,1652.6875,1674.75,0.004178963843733,0.0126420887000858,0.016885696388781,0.7068538442254066,0.0002436519377321,0.0018957828627511,0.7073570887247721,0.0002329297009661,-0.0006539067059444,-0.001020448107738,0.050278244074434,-0.0407012598589062,-9.762955904006958,0.0079678825568407,-0.0112631283700466,-0.0134547017514705,69,0
9,13640000.0,1688.8076923076924,1648.7692307692307,1654.8076923076924,1676.8076923076924,0.0041946351155638,0.0126787266507744,0.0169300446659326,0.7068567126989365,0.0002439862922377,0.0018967825550741,0.707354207833608,0.0001107415106768,-0.0011105398686292,-0.0012892964878119,0.0550666451454162,-0.0634461790323257,-9.785104751586914,0.0189913436770439,-0.1176403872668743,-0.1286446079611778,70,0
10,13650000.0,1690.826923076923,1650.6923076923076,1656.826923076923,1678.826923076923,0.0042103063873946,0.012715364601463,0.0169743929430842,0.7068572686268733,0.0002434697464475,0.0018978560065778,0.7073536469386175,-0.0009984640443387,0.0005993469336923,0.0002035479895615,0.0245405696332454,-0.0029925811104476,-9.796476364135742,-0.0318112326785922,-0.0301499478518962,-0.0239840373396873,71,0
11,13660000.0,1692.8461538461538,1652.6153846153843,1658.8461538461538,1680.8461538461538,0.0042259776592254,0.0127520025521516,0.0170187412202358,0.7068562828577482,0.0002423859337935,0.0018989786308688,0.7073546327077426,-0.0005365518154576,9.622404468245804e-05,0.0002998498966917,0.0239420160651206,-0.0071824346669018,-9.81024169921875,-0.0608656900003552,0.05716691352427,0.0838949307799339,72,0
12,13670000.0,1694.8653846153843,1654.5384615384614,1660.8653846153843,1682.8653846153843,0.0042416489310562,0.0127886405028402,0.0170630894973874,0.706855297088623,0.0002413021211395,0.0019001012551598,0.7073556184768677,0.0001933548386053,0.0002877184209258,-0.0003983149557219,-0.0071826064959168,-0.0089780867565423,-9.776724815368652,0.0196014894172549,0.0319473696872592,0.0266588535159826,73,0
13,13680000.0,1696.8846153846157,1656.4615384615386,1662.8846153846157,1684.8846153846157,0.0043062068149447,0.0128136241808533,0.0170952407270669,0.7068543113194979,0.0002402183084856,0.0019012238794507,0.7073566042459928,-7.425362127833068e-06,0.0004033860750496,0.0003745204303413,0.0131681095808744,-0.0430954657495021,-9.785104751586914,0.042010623961687,0.0133979702368378,-0.0141307380399666,74,0
